11.153|null|null|null|null|9780804749053|RECOMMENDED|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=11.153
11.220|null|null|null|null|9781111342807|REQUIRED|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=11.220
11.220|null|null|null|null|9781133172758|UNKNOWN|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=11.220
11.234|null|null|null|null|9780520243439|REQUIRED|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=11.234
11.234|null|null|null|null|9780684823126|REQUIRED|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=11.234
11.234|null|null|null|null|9780393731842|REQUIRED|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=11.234
11.234|null|null|null|null|9781439106983|UNKNOWN|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=11.234
11.238|null|null|null|null|9780745649023|REQUIRED|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=11.238
11.238|null|null|null|null|9780804770026|REQUIRED|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=11.238
11.238|null|null|null|null|9780307387943|REQUIRED|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=11.238
11.238|null|null|null|null|9780520271173|REQUIRED|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=11.238
11.238|null|null|null|null|9780801472510|REQUIRED|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=11.238
11.238|null|null|null|null|9780674031333|REQUIRED|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=11.238
11.238|null|null|null|null|9780520260542|REQUIRED|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=11.238
11.238|null|null|null|null|9780226429731|REQUIRED|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=11.238
11.238|null|null|null|null|9780393320435|REQUIRED|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=11.238
11.238|null|null|null|null|9780195004625|REQUIRED|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=11.238
11.238|null|null|null|null|9780816675906|REQUIRED|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=11.238
11.238|null|null|null|null|9780307739438|UNKNOWN|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=11.238
11.238|null|null|null|null|9780520950481|UNKNOWN|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=11.238
11.238|null|null|null|null|9780226429779|UNKNOWN|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=11.238
11.255|null|null|null|null|9780195308365|REQUIRED|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=11.255
11.255|null|null|null|null|9780143118756|REQUIRED|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=11.255
11.255|null|null|null|null|9780465007509|REQUIRED|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=11.255
11.255|null|null|null|null|9781101539545|UNKNOWN|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=11.255
11.255|null|null|null|null|9780199840120|UNKNOWN|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=11.255
11.303|null|null|null|null|null|null|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=11.303
11.312|null|null|null|null|null|null|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=11.312
11.316|null|null|null|null|null|null|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=11.316
11.320|null|null|null|null|null|null|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=11.320
11.330|null|null|null|null|null|null|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=11.330
11.344|null|null|null|null|null|null|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=11.344
11.352|null|null|null|null|null|null|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=11.352
11.353|null|null|null|null|9780470109106|RECOMMENDED|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=11.353
11.367|null|null|null|null|9781422481639|REQUIRED|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=11.367
11.367|null|null|null|null|9781422481646|UNKNOWN|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=11.367
11.378|null|null|null|null|null|null|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=11.378
11.427|null|null|null|null|null|null|null|null|http://sisapp.mit.edu/textbook/books.html?Term=2013SP&Subject=11.427
